@_type,@_unit,@_creationDate,@_startDate,@_endDate,@_value
HKQuantityTypeIdentifierStepCount,count,2021-02-18 13:36:25 +0300,2021-02-18 13:25:22 +0300,2021-02-18 13:30:02 +0300,212
HKQuantityTypeIdentifierStepCount,count,2021-02-18 14:31:03 +0300,2021-02-18 14:20:00 +0300,2021-02-18 14:30:01 +0300,899
HKQuantityTypeIdentifierStepCount,count,2021-02-18 14:41:03 +0300,2021-02-18 14:30:01 +0300,2021-02-18 14:37:04 +0300,612
HKQuantityTypeIdentifierStepCount,count,2021-02-18 15:28:32 +0300,2021-02-18 15:17:29 +0300,2021-02-18 15:17:34 +0300,23
HKQuantityTypeIdentifierStepCount,count,2021-02-18 15:39:42 +0300,2021-02-18 15:28:40 +0300,2021-02-18 15:35:56 +0300,251
HKQuantityTypeIdentifierStepCount,count,2021-02-18 15:55:56 +0300,2021-02-18 15:44:53 +0300,2021-02-18 15:53:03 +0300,94
HKQuantityTypeIdentifierStepCount,count,2021-02-18 16:11:07 +0300,2021-02-18 16:00:14 +0300,2021-02-18 16:00:40 +0300,43
HKQuantityTypeIdentifierStepCount,count,2021-02-18 17:21:56 +0300,2021-02-18 17:10:53 +0300,2021-02-18 17:20:54 +0300,1015
HKQuantityTypeIdentifierStepCount,count,2021-02-18 17:31:56 +0300,2021-02-18 17:20:54 +0300,2021-02-18 17:28:05 +0300,756
HKQuantityTypeIdentifierStepCount,count,2021-02-18 17:43:12 +0300,2021-02-18 17:32:09 +0300,2021-02-18 17:33:29 +0300,114
HKQuantityTypeIdentifierStepCount,count,2021-02-18 19:32:40 +0300,2021-02-18 19:21:37 +0300,2021-02-18 19:31:38 +0300,922
HKQuantityTypeIdentifierStepCount,count,2021-02-18 19:42:41 +0300,2021-02-18 19:31:38 +0300,2021-02-18 19:41:11 +0300,974
HKQuantityTypeIdentifierStepCount,count,2021-02-18 19:52:52 +0300,2021-02-18 19:41:49 +0300,2021-02-18 19:44:52 +0300,81
HKQuantityTypeIdentifierStepCount,count,2021-02-18 22:24:18 +0300,2021-02-18 22:13:15 +0300,2021-02-18 22:14:55 +0300,108
HKQuantityTypeIdentifierStepCount,count,2021-02-18 22:36:06 +0300,2021-02-18 22:25:04 +0300,2021-02-18 22:34:00 +0300,40
HKQuantityTypeIdentifierStepCount,count,2021-02-18 23:20:23 +0300,2021-02-18 23:09:21 +0300,2021-02-18 23:18:04 +0300,371
HKQuantityTypeIdentifierStepCount,count,2021-02-19 00:32:32 +0300,2021-02-19 00:21:29 +0300,2021-02-19 00:21:32 +0300,1
HKQuantityTypeIdentifierStepCount,count,2021-02-19 01:31:15 +0300,2021-02-19 01:20:12 +0300,2021-02-19 01:21:42 +0300,93
HKQuantityTypeIdentifierStepCount,count,2021-02-19 14:46:37 +0300,2021-02-19 14:33:48 +0300,2021-02-19 14:43:38 +0300,315
HKQuantityTypeIdentifierStepCount,count,2021-02-19 14:56:25 +0300,2021-02-19 14:45:11 +0300,2021-02-19 14:52:53 +0300,206
HKQuantityTypeIdentifierStepCount,count,2021-02-19 15:06:50 +0300,2021-02-19 14:55:48 +0300,2021-02-19 15:04:19 +0300,142
HKQuantityTypeIdentifierStepCount,count,2021-02-19 15:24:52 +0300,2021-02-19 15:13:49 +0300,2021-02-19 15:21:44 +0300,662
HKQuantityTypeIdentifierStepCount,count,2021-02-19 15:38:54 +0300,2021-02-19 15:27:51 +0300,2021-02-19 15:37:36 +0300,228
HKQuantityTypeIdentifierStepCount,count,2021-02-19 15:49:02 +0300,2021-02-19 15:37:59 +0300,2021-02-19 15:46:51 +0300,494
HKQuantityTypeIdentifierStepCount,count,2021-02-19 16:03:38 +0300,2021-02-19 15:52:35 +0300,2021-02-19 16:02:36 +0300,227
HKQuantityTypeIdentifierStepCount,count,2021-02-19 16:13:38 +0300,2021-02-19 16:02:36 +0300,2021-02-19 16:12:36 +0300,481
HKQuantityTypeIdentifierStepCount,count,2021-02-19 16:23:39 +0300,2021-02-19 16:12:36 +0300,2021-02-19 16:22:12 +0300,586
HKQuantityTypeIdentifierStepCount,count,2021-02-19 16:34:13 +0300,2021-02-19 16:23:11 +0300,2021-02-19 16:33:12 +0300,408
HKQuantityTypeIdentifierStepCount,count,2021-02-19 16:44:14 +0300,2021-02-19 16:33:12 +0300,2021-02-19 16:43:07 +0300,637
HKQuantityTypeIdentifierStepCount,count,2021-02-19 16:55:04 +0300,2021-02-19 16:44:01 +0300,2021-02-19 16:44:19 +0300,23
HKQuantityTypeIdentifierStepCount,count,2021-02-19 17:06:47 +0300,2021-02-19 16:54:38 +0300,2021-02-19 17:00:51 +0300,307
HKQuantityTypeIdentifierStepCount,count,2021-02-19 17:16:07 +0300,2021-02-19 17:05:05 +0300,2021-02-19 17:09:29 +0300,264
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:46:08 +0300,2021-02-19 18:46:13 +0300,14
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:46:13 +0300,2021-02-19 18:46:18 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:46:18 +0300,2021-02-19 18:46:24 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:46:24 +0300,2021-02-19 18:46:29 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:49:26 +0300,2021-02-19 18:49:31 +0300,15
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:49:31 +0300,2021-02-19 18:49:36 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:49:36 +0300,2021-02-19 18:49:41 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:49:44 +0300,2021-02-19 18:49:49 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:49:49 +0300,2021-02-19 18:49:54 +0300,6
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:49:57 +0300,2021-02-19 18:49:59 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:10 +0300,2021-02-19 18:50:12 +0300,12
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:15 +0300,2021-02-19 18:50:20 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:20 +0300,2021-02-19 18:50:25 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:25 +0300,2021-02-19 18:50:30 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:30 +0300,2021-02-19 18:50:35 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:35 +0300,2021-02-19 18:50:40 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:40 +0300,2021-02-19 18:50:45 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:45 +0300,2021-02-19 18:50:51 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:51 +0300,2021-02-19 18:50:56 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:50:56 +0300,2021-02-19 18:51:01 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:01 +0300,2021-02-19 18:51:06 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:06 +0300,2021-02-19 18:51:11 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:11 +0300,2021-02-19 18:51:16 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:16 +0300,2021-02-19 18:51:21 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:21 +0300,2021-02-19 18:51:27 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:27 +0300,2021-02-19 18:51:32 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:39 +0300,2021-02-19 18:51:32 +0300,2021-02-19 18:51:34 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:40 +0300,2021-02-19 18:51:34 +0300,2021-02-19 18:51:37 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:43 +0300,2021-02-19 18:51:37 +0300,2021-02-19 18:51:39 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-19 18:51:46 +0300,2021-02-19 18:51:39 +0300,2021-02-19 18:51:42 +0300,6
HKQuantityTypeIdentifierStepCount,count,2021-02-19 19:02:45 +0300,2021-02-19 18:51:42 +0300,2021-02-19 19:01:43 +0300,316
HKQuantityTypeIdentifierStepCount,count,2021-02-19 19:12:46 +0300,2021-02-19 19:01:43 +0300,2021-02-19 19:11:44 +0300,795
HKQuantityTypeIdentifierStepCount,count,2021-02-19 19:22:46 +0300,2021-02-19 19:11:44 +0300,2021-02-19 19:20:20 +0300,836
HKQuantityTypeIdentifierStepCount,count,2021-02-19 19:36:25 +0300,2021-02-19 19:25:23 +0300,2021-02-19 19:31:02 +0300,218
HKQuantityTypeIdentifierStepCount,count,2021-02-19 20:16:26 +0300,2021-02-19 20:05:23 +0300,2021-02-19 20:15:24 +0300,511
HKQuantityTypeIdentifierStepCount,count,2021-02-19 20:26:26 +0300,2021-02-19 20:15:24 +0300,2021-02-19 20:25:24 +0300,819
HKQuantityTypeIdentifierStepCount,count,2021-02-19 20:36:27 +0300,2021-02-19 20:25:24 +0300,2021-02-19 20:35:25 +0300,757
HKQuantityTypeIdentifierStepCount,count,2021-02-19 20:46:28 +0300,2021-02-19 20:35:25 +0300,2021-02-19 20:45:26 +0300,124
HKQuantityTypeIdentifierStepCount,count,2021-02-19 20:53:47 +0300,2021-02-19 20:45:26 +0300,2021-02-19 20:46:25 +0300,58
HKQuantityTypeIdentifierStepCount,count,2021-02-19 21:06:45 +0300,2021-02-19 20:55:42 +0300,2021-02-19 20:55:58 +0300,31
HKQuantityTypeIdentifierStepCount,count,2021-02-20 07:36:38 +0300,2021-02-20 07:25:35 +0300,2021-02-20 07:35:36 +0300,376
HKQuantityTypeIdentifierStepCount,count,2021-02-20 07:46:39 +0300,2021-02-20 07:35:36 +0300,2021-02-20 07:37:47 +0300,200
HKQuantityTypeIdentifierStepCount,count,2021-02-20 09:27:36 +0300,2021-02-20 09:16:33 +0300,2021-02-20 09:23:09 +0300,36
HKQuantityTypeIdentifierStepCount,count,2021-02-20 11:34:16 +0300,2021-02-20 11:23:13 +0300,2021-02-20 11:27:19 +0300,20
HKQuantityTypeIdentifierStepCount,count,2021-02-20 13:55:35 +0300,2021-02-20 13:44:32 +0300,2021-02-20 13:47:16 +0300,65
HKQuantityTypeIdentifierStepCount,count,2021-02-20 20:21:37 +0300,2021-02-20 20:10:35 +0300,2021-02-20 20:16:52 +0300,501
HKQuantityTypeIdentifierStepCount,count,2021-02-20 22:33:50 +0300,2021-02-20 22:22:48 +0300,2021-02-20 22:22:50 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-21 01:06:43 +0300,2021-02-21 00:55:40 +0300,2021-02-21 00:56:01 +0300,29
HKQuantityTypeIdentifierStepCount,count,2021-02-21 09:01:41 +0300,2021-02-21 08:50:39 +0300,2021-02-21 08:50:41 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-21 09:14:11 +0300,2021-02-21 09:03:09 +0300,2021-02-21 09:03:11 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-21 13:17:47 +0300,2021-02-21 13:06:45 +0300,2021-02-21 13:08:04 +0300,28
HKQuantityTypeIdentifierStepCount,count,2021-02-21 14:32:36 +0300,2021-02-21 14:21:33 +0300,2021-02-21 14:21:39 +0300,18
HKQuantityTypeIdentifierStepCount,count,2021-02-21 16:31:53 +0300,2021-02-21 16:20:50 +0300,2021-02-21 16:21:03 +0300,28
HKQuantityTypeIdentifierStepCount,count,2021-02-21 17:52:33 +0300,2021-02-21 17:41:31 +0300,2021-02-21 17:51:32 +0300,857
HKQuantityTypeIdentifierStepCount,count,2021-02-21 18:02:34 +0300,2021-02-21 17:51:32 +0300,2021-02-21 18:01:32 +0300,994
HKQuantityTypeIdentifierStepCount,count,2021-02-21 18:12:35 +0300,2021-02-21 18:01:32 +0300,2021-02-21 18:03:10 +0300,120
HKQuantityTypeIdentifierStepCount,count,2021-02-21 19:12:44 +0300,2021-02-21 19:01:41 +0300,2021-02-21 19:11:42 +0300,840
HKQuantityTypeIdentifierStepCount,count,2021-02-21 19:22:44 +0300,2021-02-21 19:11:42 +0300,2021-02-21 19:21:42 +0300,976
HKQuantityTypeIdentifierStepCount,count,2021-02-21 19:32:45 +0300,2021-02-21 19:21:42 +0300,2021-02-21 19:28:46 +0300,432
HKQuantityTypeIdentifierStepCount,count,2021-02-21 22:07:31 +0300,2021-02-21 21:56:28 +0300,2021-02-21 21:56:34 +0300,13
HKQuantityTypeIdentifierStepCount,count,2021-02-21 22:40:11 +0300,2021-02-21 22:29:08 +0300,2021-02-21 22:29:11 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-22 01:11:30 +0300,2021-02-22 01:00:27 +0300,2021-02-22 01:00:37 +0300,18
HKQuantityTypeIdentifierStepCount,count,2021-02-22 01:59:48 +0300,2021-02-22 01:48:45 +0300,2021-02-22 01:48:53 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-22 11:29:37 +0300,2021-02-22 11:18:34 +0300,2021-02-22 11:23:27 +0300,68
HKQuantityTypeIdentifierStepCount,count,2021-02-22 15:04:06 +0300,2021-02-22 14:53:03 +0300,2021-02-22 14:53:05 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-22 15:32:21 +0300,2021-02-22 15:21:18 +0300,2021-02-22 15:21:21 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-22 16:19:02 +0300,2021-02-22 16:08:00 +0300,2021-02-22 16:10:36 +0300,296
HKQuantityTypeIdentifierStepCount,count,2021-02-22 16:31:53 +0300,2021-02-22 16:20:50 +0300,2021-02-22 16:29:26 +0300,222
HKQuantityTypeIdentifierStepCount,count,2021-02-22 16:41:59 +0300,2021-02-22 16:30:56 +0300,2021-02-22 16:37:34 +0300,274
HKQuantityTypeIdentifierStepCount,count,2021-02-22 16:59:16 +0300,2021-02-22 16:48:13 +0300,2021-02-22 16:56:39 +0300,285
HKQuantityTypeIdentifierStepCount,count,2021-02-23 00:00:25 +0300,2021-02-22 23:49:23 +0300,2021-02-22 23:49:25 +0300,6
HKQuantityTypeIdentifierStepCount,count,2021-02-23 09:00:49 +0300,2021-02-23 08:49:47 +0300,2021-02-23 08:49:49 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-23 10:09:05 +0300,2021-02-23 09:58:02 +0300,2021-02-23 10:01:54 +0300,17
HKQuantityTypeIdentifierStepCount,count,2021-02-23 13:22:47 +0300,2021-02-23 13:11:44 +0300,2021-02-23 13:21:40 +0300,686
HKQuantityTypeIdentifierStepCount,count,2021-02-23 13:39:47 +0300,2021-02-23 13:28:44 +0300,2021-02-23 13:29:48 +0300,104
HKQuantityTypeIdentifierStepCount,count,2021-02-23 14:26:43 +0300,2021-02-23 14:15:40 +0300,2021-02-23 14:17:59 +0300,131
HKQuantityTypeIdentifierStepCount,count,2021-02-23 14:37:55 +0300,2021-02-23 14:26:53 +0300,2021-02-23 14:36:53 +0300,687
HKQuantityTypeIdentifierStepCount,count,2021-02-23 14:47:56 +0300,2021-02-23 14:36:53 +0300,2021-02-23 14:46:31 +0300,763
HKQuantityTypeIdentifierStepCount,count,2021-02-23 14:59:04 +0300,2021-02-23 14:48:01 +0300,2021-02-23 14:51:27 +0300,268
HKQuantityTypeIdentifierStepCount,count,2021-02-23 17:18:15 +0300,2021-02-23 17:07:12 +0300,2021-02-23 17:11:34 +0300,22
HKQuantityTypeIdentifierStepCount,count,2021-02-23 19:43:32 +0300,2021-02-23 19:32:30 +0300,2021-02-23 19:32:32 +0300,14
HKQuantityTypeIdentifierStepCount,count,2021-02-24 07:16:19 +0300,2021-02-24 07:05:16 +0300,2021-02-24 07:15:17 +0300,1104
HKQuantityTypeIdentifierStepCount,count,2021-02-24 07:26:19 +0300,2021-02-24 07:15:17 +0300,2021-02-24 07:25:17 +0300,977
HKQuantityTypeIdentifierStepCount,count,2021-02-24 07:36:20 +0300,2021-02-24 07:25:17 +0300,2021-02-24 07:35:18 +0300,1028
HKQuantityTypeIdentifierStepCount,count,2021-02-24 07:46:21 +0300,2021-02-24 07:35:18 +0300,2021-02-24 07:40:24 +0300,517
HKQuantityTypeIdentifierStepCount,count,2021-02-24 07:58:12 +0300,2021-02-24 07:47:09 +0300,2021-02-24 07:57:10 +0300,606
HKQuantityTypeIdentifierStepCount,count,2021-02-24 08:08:13 +0300,2021-02-24 07:57:10 +0300,2021-02-24 08:06:56 +0300,202
HKQuantityTypeIdentifierStepCount,count,2021-02-24 08:20:30 +0300,2021-02-24 08:09:27 +0300,2021-02-24 08:19:28 +0300,896
HKQuantityTypeIdentifierStepCount,count,2021-02-24 08:30:31 +0300,2021-02-24 08:19:28 +0300,2021-02-24 08:29:29 +0300,1031
HKQuantityTypeIdentifierStepCount,count,2021-02-24 08:40:31 +0300,2021-02-24 08:29:29 +0300,2021-02-24 08:34:34 +0300,345
HKQuantityTypeIdentifierStepCount,count,2021-02-24 16:21:57 +0300,2021-02-24 16:10:54 +0300,2021-02-24 16:19:38 +0300,526
HKQuantityTypeIdentifierStepCount,count,2021-02-24 17:28:43 +0300,2021-02-24 17:17:40 +0300,2021-02-24 17:17:45 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-24 18:07:08 +0300,2021-02-24 17:56:05 +0300,2021-02-24 17:57:12 +0300,85
HKQuantityTypeIdentifierStepCount,count,2021-02-25 06:43:48 +0300,2021-02-25 06:32:45 +0300,2021-02-25 06:34:00 +0300,21
HKQuantityTypeIdentifierStepCount,count,2021-02-25 10:07:05 +0300,2021-02-25 09:56:02 +0300,2021-02-25 09:59:30 +0300,50
HKQuantityTypeIdentifierStepCount,count,2021-02-25 10:39:15 +0300,2021-02-25 10:28:13 +0300,2021-02-25 10:38:13 +0300,627
HKQuantityTypeIdentifierStepCount,count,2021-02-25 10:49:16 +0300,2021-02-25 10:38:13 +0300,2021-02-25 10:38:19 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-25 11:05:16 +0300,2021-02-25 10:54:14 +0300,2021-02-25 10:59:35 +0300,180
HKQuantityTypeIdentifierStepCount,count,2021-02-25 12:05:05 +0300,2021-02-25 11:54:02 +0300,2021-02-25 11:56:19 +0300,82
HKQuantityTypeIdentifierStepCount,count,2021-02-25 12:18:06 +0300,2021-02-25 12:07:03 +0300,2021-02-25 12:11:04 +0300,59
HKQuantityTypeIdentifierStepCount,count,2021-02-25 12:30:18 +0300,2021-02-25 12:19:15 +0300,2021-02-25 12:28:53 +0300,115
HKQuantityTypeIdentifierStepCount,count,2021-02-25 12:54:16 +0300,2021-02-25 12:43:13 +0300,2021-02-25 12:53:14 +0300,147
HKQuantityTypeIdentifierStepCount,count,2021-02-25 13:04:17 +0300,2021-02-25 12:53:14 +0300,2021-02-25 12:59:59 +0300,167
HKQuantityTypeIdentifierStepCount,count,2021-02-25 13:35:56 +0300,2021-02-25 13:22:07 +0300,2021-02-25 13:31:04 +0300,183
HKQuantityTypeIdentifierStepCount,count,2021-02-25 14:30:06 +0300,2021-02-25 14:18:20 +0300,2021-02-25 14:28:21 +0300,900
HKQuantityTypeIdentifierStepCount,count,2021-02-25 14:39:24 +0300,2021-02-25 14:28:21 +0300,2021-02-25 14:35:50 +0300,588
HKQuantityTypeIdentifierStepCount,count,2021-02-25 15:40:48 +0300,2021-02-25 15:26:48 +0300,2021-02-25 15:35:09 +0300,410
HKQuantityTypeIdentifierStepCount,count,2021-02-25 15:49:32 +0300,2021-02-25 15:38:29 +0300,2021-02-25 15:45:12 +0300,318
HKQuantityTypeIdentifierStepCount,count,2021-02-25 15:59:35 +0300,2021-02-25 15:48:33 +0300,2021-02-25 15:52:01 +0300,22
HKQuantityTypeIdentifierStepCount,count,2021-02-25 16:10:12 +0300,2021-02-25 15:59:09 +0300,2021-02-25 16:06:57 +0300,684
HKQuantityTypeIdentifierStepCount,count,2021-02-25 16:27:22 +0300,2021-02-25 16:16:19 +0300,2021-02-25 16:25:08 +0300,291
HKQuantityTypeIdentifierStepCount,count,2021-02-25 16:37:41 +0300,2021-02-25 16:26:38 +0300,2021-02-25 16:36:21 +0300,121
HKQuantityTypeIdentifierStepCount,count,2021-02-25 16:47:46 +0300,2021-02-25 16:36:44 +0300,2021-02-25 16:46:45 +0300,415
HKQuantityTypeIdentifierStepCount,count,2021-02-25 16:58:03 +0300,2021-02-25 16:47:00 +0300,2021-02-25 16:56:25 +0300,123
HKQuantityTypeIdentifierStepCount,count,2021-02-25 17:08:16 +0300,2021-02-25 16:57:14 +0300,2021-02-25 17:05:32 +0300,182
HKQuantityTypeIdentifierStepCount,count,2021-02-25 17:20:56 +0300,2021-02-25 17:09:53 +0300,2021-02-25 17:19:41 +0300,434
HKQuantityTypeIdentifierStepCount,count,2021-02-25 17:31:05 +0300,2021-02-25 17:20:02 +0300,2021-02-25 17:28:33 +0300,581
HKQuantityTypeIdentifierStepCount,count,2021-02-25 17:41:08 +0300,2021-02-25 17:30:05 +0300,2021-02-25 17:38:13 +0300,278
HKQuantityTypeIdentifierStepCount,count,2021-02-25 17:58:28 +0300,2021-02-25 17:47:25 +0300,2021-02-25 17:55:25 +0300,497
HKQuantityTypeIdentifierStepCount,count,2021-02-25 18:12:12 +0300,2021-02-25 18:01:09 +0300,2021-02-25 18:11:10 +0300,187
HKQuantityTypeIdentifierStepCount,count,2021-02-25 18:22:13 +0300,2021-02-25 18:11:10 +0300,2021-02-25 18:20:56 +0300,929
HKQuantityTypeIdentifierStepCount,count,2021-02-25 18:32:27 +0300,2021-02-25 18:21:19 +0300,2021-02-25 18:23:50 +0300,83
HKQuantityTypeIdentifierStepCount,count,2021-02-25 18:52:13 +0300,2021-02-25 18:34:48 +0300,2021-02-25 18:44:41 +0300,517
HKQuantityTypeIdentifierStepCount,count,2021-02-25 18:55:52 +0300,2021-02-25 18:44:49 +0300,2021-02-25 18:54:11 +0300,70
HKQuantityTypeIdentifierStepCount,count,2021-02-25 19:05:55 +0300,2021-02-25 18:54:52 +0300,2021-02-25 18:57:57 +0300,234
HKQuantityTypeIdentifierStepCount,count,2021-02-25 19:17:54 +0300,2021-02-25 19:06:51 +0300,2021-02-25 19:13:47 +0300,313
HKQuantityTypeIdentifierStepCount,count,2021-02-25 20:45:20 +0300,2021-02-25 19:20:20 +0300,2021-02-25 19:25:05 +0300,391
HKQuantityTypeIdentifierStepCount,count,2021-02-25 20:56:56 +0300,2021-02-25 20:45:26 +0300,2021-02-25 20:55:17 +0300,601
HKQuantityTypeIdentifierStepCount,count,2021-02-25 21:06:43 +0300,2021-02-25 20:55:40 +0300,2021-02-25 20:58:55 +0300,180
HKQuantityTypeIdentifierStepCount,count,2021-02-25 21:19:46 +0300,2021-02-25 21:08:43 +0300,2021-02-25 21:18:44 +0300,595
HKQuantityTypeIdentifierStepCount,count,2021-02-25 21:29:46 +0300,2021-02-25 21:18:44 +0300,2021-02-25 21:19:32 +0300,92
HKQuantityTypeIdentifierStepCount,count,2021-02-25 23:32:48 +0300,2021-02-25 23:21:45 +0300,2021-02-25 23:24:40 +0300,205
HKQuantityTypeIdentifierStepCount,count,2021-02-25 23:48:51 +0300,2021-02-25 23:37:48 +0300,2021-02-25 23:37:51 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-26 01:32:32 +0300,2021-02-26 01:21:30 +0300,2021-02-26 01:21:32 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-26 13:49:38 +0300,2021-02-26 13:38:35 +0300,2021-02-26 13:46:10 +0300,476
HKQuantityTypeIdentifierStepCount,count,2021-02-26 14:17:37 +0300,2021-02-26 14:06:34 +0300,2021-02-26 14:08:04 +0300,46
HKQuantityTypeIdentifierStepCount,count,2021-02-26 15:33:11 +0300,2021-02-26 15:22:09 +0300,2021-02-26 15:32:09 +0300,725
HKQuantityTypeIdentifierStepCount,count,2021-02-26 15:43:12 +0300,2021-02-26 15:32:09 +0300,2021-02-26 15:40:33 +0300,450
HKQuantityTypeIdentifierStepCount,count,2021-02-26 15:54:14 +0300,2021-02-26 15:43:12 +0300,2021-02-26 15:43:35 +0300,36
HKQuantityTypeIdentifierStepCount,count,2021-02-26 16:08:14 +0300,2021-02-26 15:57:11 +0300,2021-02-26 16:07:12 +0300,970
HKQuantityTypeIdentifierStepCount,count,2021-02-26 16:18:15 +0300,2021-02-26 16:07:12 +0300,2021-02-26 16:13:53 +0300,590
HKQuantityTypeIdentifierStepCount,count,2021-02-26 17:01:19 +0300,2021-02-26 16:50:17 +0300,2021-02-26 17:00:17 +0300,1028
HKQuantityTypeIdentifierStepCount,count,2021-02-26 17:11:23 +0300,2021-02-26 17:00:20 +0300,2021-02-26 17:10:21 +0300,744
HKQuantityTypeIdentifierStepCount,count,2021-02-26 17:21:44 +0300,2021-02-26 17:10:41 +0300,2021-02-26 17:20:42 +0300,582
HKQuantityTypeIdentifierStepCount,count,2021-02-26 17:31:45 +0300,2021-02-26 17:20:42 +0300,2021-02-26 17:29:41 +0300,430
HKQuantityTypeIdentifierStepCount,count,2021-02-26 17:43:56 +0300,2021-02-26 17:32:54 +0300,2021-02-26 17:38:04 +0300,395
HKQuantityTypeIdentifierStepCount,count,2021-02-26 18:31:23 +0300,2021-02-26 18:20:21 +0300,2021-02-26 18:20:23 +0300,6
HKQuantityTypeIdentifierStepCount,count,2021-02-26 18:44:13 +0300,2021-02-26 18:33:11 +0300,2021-02-26 18:43:11 +0300,861
HKQuantityTypeIdentifierStepCount,count,2021-02-26 18:54:14 +0300,2021-02-26 18:43:11 +0300,2021-02-26 18:53:12 +0300,862
HKQuantityTypeIdentifierStepCount,count,2021-02-26 19:04:15 +0300,2021-02-26 18:53:12 +0300,2021-02-26 18:55:10 +0300,113
HKQuantityTypeIdentifierStepCount,count,2021-02-26 19:17:54 +0300,2021-02-26 19:06:51 +0300,2021-02-26 19:08:16 +0300,136
HKQuantityTypeIdentifierStepCount,count,2021-02-26 19:34:06 +0300,2021-02-26 19:23:04 +0300,2021-02-26 19:31:19 +0300,347
HKQuantityTypeIdentifierStepCount,count,2021-02-26 19:46:36 +0300,2021-02-26 19:35:34 +0300,2021-02-26 19:45:19 +0300,274
HKQuantityTypeIdentifierStepCount,count,2021-02-26 19:56:58 +0300,2021-02-26 19:45:55 +0300,2021-02-26 19:53:27 +0300,156
HKQuantityTypeIdentifierStepCount,count,2021-02-26 22:40:25 +0300,2021-02-26 22:29:25 +0300,2021-02-26 22:39:02 +0300,528
HKQuantityTypeIdentifierStepCount,count,2021-02-26 23:37:43 +0300,2021-02-26 23:26:40 +0300,2021-02-26 23:26:42 +0300,10
